# 07 固態硬碟 M.2｜SSD  (報價日期 2026/9/18 9:33)
# price	id	flags	name

## 2.5吋 SATA3 SSD固態硬碟
20999	157		三星 Samsung｛990 EVO Plus 4TB｝/PCIe 4.0 x4/讀7250/寫6300/TLC【五年保】
9659	158	熱賣	三星 Samsung｛990 PRO 1TB｝/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】
16999	159		三星 Samsung｛990 PRO 2TB｝/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】
27999	160		三星 Samsung｛990 PRO 4TB｝/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】
9899	161		三星 Samsung｛990 PRO 1TB｝含散熱片/Gen4/讀7450/寫6900/TLC【五年保】
13999	162		三星 Samsung｛990 PRO 2TB｝含散熱片/Gen4/讀7450/寫6900/TLC【五年保】
24999	163		三星 Samsung｛990 PRO 4TB｝含散熱片/Gen4/讀7450/寫6900/TLC【五年保】

## M.2 PCIe 3.0 (Gen3) SSD固態硬碟
2999	165	熱賣	威剛｛ADATA LEGEND 710 512G｝/Gen3/讀2400/寫1000/QLC/贈散熱片【三年保】
2699	166	熱賣	Biwin 佰維｛NV3500 512G｝(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】
4499	167		Biwin 佰維｛NV3500 1TB｝(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】

## M.2 2230 PCIe 4.0 (Gen4) SSD固態硬碟
4500	169		｛金士頓 NV3SM 500G｝/Cen4 PCIe 4.0/ 讀5000/寫3000【五年保】/ M.2 2230
6888	170		｛金士頓 NV3SM 1TB｝/Cen4 PCIe 4.0/ 讀:6000/寫:4000【五年保】/ M.2 2230
9999	171		｛金士頓 NV3SM 2TB｝/Cen4 PCIe 4.0/ 讀6000/寫:5000【五年保】/ M.2 2230
7990	172		｛海盜船 Corsair MP600 MINI 1TB｝Gen4/讀7000/寫6200【五年保】/ M.2 2230
10990	173		｛海盜船 Corsair MP600 MINI 2TB｝Gen4/讀7000/寫6200【五年保】/ M.2 2230

## M.2 2242 PCIe 4.0 (Gen4) SSD固態硬碟
9990	175		｛海盜船 Corsair MP600 MICRO 1TB｝Gen4/讀7000/寫6200【五年保】/ M.2 2242
10990	176		｛海盜船 Corsair MP600 MICRO 2TB｝Gen4/讀7000/寫6200【五年保】/ M.2 2242
