# 18 滑鼠｜鼠墊｜數位板  (報價日期 2026/9/20 16:20)
# price	id	flags	name

## 【周邊活動促銷專區】
3490	230	酷幣200	｛羅技 Spotlight｝ 專業簡報器(灰)/無線/藍牙/快速充電/螢幕放大/30公尺範圍
2990	231	酷幣100	｛羅技 Spotlight｝ 專業簡報器(金)/無線/藍牙/快速充電/螢幕放大/30公尺範圍
3990	232	酷幣200	｛羅技 Spotlight 2｝ 多功能數位雷射簡報器(石墨黑)/無線(Bolt)/藍牙/30公尺範圍
3990	233	酷幣200	｛羅技 Spotlight 2｝ 多功能數位雷射簡報器(星暮紫)/無線(Bolt)/藍牙/30公尺範圍
3990	234	酷幣200	｛羅技 Spotlight 2｝ 多功能數位雷射簡報器(流沙金)/無線(Bolt)/藍牙/30公尺範圍

## 羅技 電競滑鼠
1	236		2026/07/20-09/27購買羅技 G PRO 全系列 即享登錄抽 2026 Apple 全新發表 iPhone
499	237		｛羅技 G102｝ 炫彩遊戲滑鼠(黑)/有線/8000dpi/Rgb七彩光學效果
499	238		｛羅技 G102｝ 炫彩遊戲滑鼠(白)/有線/8000dpi/Rgb七彩光學效果
499	239		｛羅技 G102｝ 炫彩遊戲滑鼠(藍)/有線/8000dpi/Rgb七彩光學效果
499	240		｛羅技 G102｝ 炫彩遊戲滑鼠(紫)/有線/8000dpi/Rgb七彩光學效果
890	241		｛羅技 G402｝ 遊戲光學滑鼠/有線/4000dpi/8鍵自訂
